z min,min distance,max distance,k strongest,topic_filtered,radar_frameid,dataset,input_points_topic,scan_registered_latest_topic,scan_registered_keyframe_topic,odom_latest_topic,odom_keyframe_topic,use raw pointcloud,submap keyframes,resolution r,resample factor f,min. sensor distance [m],min. sensor rot. [deg],use keyframe,use initial guess,radar reversed,disable registration,soft velocity constraint,compensate,cost type,todom_est_topic,gt_topic,est_output_dir,gt_output_dir,sequence,job nr,nr_frames,Filtered points avg,Filtered points dev [σ],Filtered points count,Surface points avg,Surface points dev [σ],Surface points count,Registration avg,Registration dev [σ],Registration count,Filtering avg,Filtering dev [σ],Filtering count,Trans.err. [%],Rot.err. [deg/100m],ATE [m],RPE [m],RPE-dev [m],RPE [deg],RPE-dev [deg],bias-x [m],bias-y [m],bias-theta [deg]
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_988/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_988/gt/, 2019-01-16-11-53-11-radar-oxford-10k, 988, 7466, 15232.166577, 602591.382536, 7468, 291.640466, 5136.273119, 7468, 38.080898, 300.038698, 7468, 21.279589, 32.212254, 7468,1.588,0.408,16.08,0.071,0.065,0.066,0.066,-0.021,-0.01,0.0
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1219/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1219/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1219, 7509, 4792.511383, 3634.025133, 7511, 195.411397, 2279.105949, 7511, 15.899578, 60.650927, 7511, 7.342629, 3.379808, 7511,1.549,0.435,26.529,0.067,0.07,0.078,0.075,-0.02,-0.01,0.002
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1388/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1388/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1388, 8538, 7962.631265, 11309.550568, 8540, 417.179859, 7539.205824, 8540, 29.347123, 103.849629, 8540, 7.548695, 1.041123, 8540,1.399,0.427,40.852,0.039,0.031,0.06,0.055,-0.016,-0.002,0.002
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_624/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_624/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 624, 7665, 21629.794183, 3412544.074243, 7667, 591.053998, 20326.893654, 7667, 54.293406, 593.870304, 7667, 38.304619, 123.109954, 7667,1.587,0.488,41.851,0.053,0.047,0.056,0.058,-0.019,0.001,0.003
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 3, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1176/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1176/gt/, 2019-01-18-15-20-12-radar-oxford-10k, 1176, 8281, 21466.886394, 3737288.480755, 8283, 410.270796, 13579.067440, 8283, 56.663274, 766.382414, 8283, 37.935950, 137.223786, 8283,1.271,0.411,16.162,0.056,0.047,0.055,0.059,-0.017,0.001,0.001
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_865/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_865/gt/, 2019-01-16-11-53-11-radar-oxford-10k, 865, 7466, 4792.394483, 3467.467308, 7468, 267.777852, 3288.412755, 7468, 30.124845, 227.001410, 7468, 6.928139, 3.625079, 7468,1.569,0.45,46.956,0.054,0.055,0.068,0.064,-0.023,-0.01,0.002
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1357/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1357/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1357, 7509, 4792.511383, 3634.025133, 7511, 184.054320, 2168.694693, 7511, 22.076556, 105.476027, 7511, 7.253862, 3.407435, 7511,1.399,0.407,20.703,0.066,0.049,0.077,0.071,-0.019,-0.01,0.001
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1407/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1407/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1407, 8538, 11719.574707, 106320.720063, 8540, 410.450234, 8383.666961, 8540, 36.381827, 289.169554, 8540, 14.586902, 13.310554, 8540,1.417,0.436,32.907,0.045,0.036,0.057,0.054,-0.018,-0.002,0.002
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1429/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1429/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1429, 8538, 4790.136885, 3822.838991, 8540, 174.838290, 2007.314248, 8540, 12.809418, 36.612058, 8540, 7.027805, 3.127972, 8540,1.256,0.427,24.039,0.065,0.058,0.078,0.076,-0.013,-0.001,0.001
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_237/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_237/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 237, 8865, 11655.373407, 143019.132813, 8867, 322.975076, 6393.687774, 8867, 26.808337, 139.901913, 8867, 14.804485, 12.985425, 8867,1.254,0.424,24.149,0.062,0.059,0.061,0.061,-0.013,-0.008,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_53/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_53/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 53, 8617, 18454.842441, 1366825.195966, 8619, 377.748927, 10370.301274, 8619, 32.483039, 177.886207, 8619, 29.360673, 57.246834, 8619,1.249,0.387,12.645,0.064,0.057,0.058,0.057,-0.012,-0.008,-0.0
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_407/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_407/gt/, 2019-01-18-14-14-42-radar-oxford-10k, 407, 7402, 18602.734198, 1532755.954471, 7404, 714.166802, 21642.678147, 7404, 71.105014, 892.023911, 7404, 29.246014, 65.447143, 7404,1.523,0.473,48.634,0.048,0.04,0.056,0.055,-0.019,0.0,0.003
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_535/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_535/gt/, 2019-01-18-14-14-42-radar-oxford-10k, 535, 7402, 4791.850351, 3962.259615, 7404, 270.010940, 3017.593208, 7404, 35.369789, 289.027213, 7404, 7.084363, 3.749284, 7404,1.498,0.451,46.35,0.05,0.039,0.068,0.064,-0.021,0.0,0.003
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1336/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1336/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1336, 7509, 15275.044202, 502764.155948, 7511, 548.474371, 13322.797339, 7511, 60.819912, 397.474944, 7511, 17.060681, 6.933303, 7511,1.447,0.414,37.567,0.051,0.037,0.055,0.052,-0.022,-0.01,0.003
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1054/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1054/gt/, 2019-01-18-15-20-12-radar-oxford-10k, 1054, 8281, 15161.659061, 617775.496944, 8283, 281.062900, 6106.416785, 8283, 24.986013, 112.726449, 8283, 21.154818, 29.273026, 8283,1.171,0.421,17.987,0.064,0.056,0.061,0.064,-0.014,0.001,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1535/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1535/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1535, 8538, 18634.229040, 1457673.126698, 8540, 642.291218, 19301.012499, 8540, 93.361010, 1577.151921, 8540, 29.739282, 65.187168, 8540,1.473,0.407,30.576,0.041,0.033,0.052,0.051,-0.02,-0.002,0.002
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_801/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_801/gt/, 2019-01-16-11-53-11-radar-oxford-10k, 801, 7466, 11698.081146, 130621.472794, 7468, 495.984199, 10208.418336, 7468, 45.816985, 386.848153, 7468, 14.219955, 13.134673, 7468,1.589,0.432,34.105,0.052,0.054,0.058,0.056,-0.021,-0.01,0.002
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1117/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1117/gt/, 2019-01-18-15-20-12-radar-oxford-10k, 1117, 8281, 4794.731619, 3230.005842, 8283, 142.414946, 1547.517183, 8283, 12.793295, 43.118846, 8283, 6.818805, 3.310499, 8283,1.33,0.46,18.224,0.07,0.063,0.079,0.082,-0.017,0.001,0.001
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1417/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1417/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1417, 8538, 4790.136885, 3822.838991, 8540, 197.693677, 2353.957220, 8540, 15.088543, 47.515576, 8540, 7.318363, 3.192707, 8540,1.37,0.44,22.897,0.057,0.049,0.073,0.067,-0.014,-0.002,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_293/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_293/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 293, 8865, 18495.170182, 1575110.188812, 8867, 520.642382, 15348.444907, 8867, 60.203333, 731.897734, 8867, 30.984106, 63.604609, 8867,1.33,0.406,17.082,0.056,0.052,0.053,0.052,-0.016,-0.009,0.001
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_61/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_61/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 61, 8617, 4786.527439, 4098.189379, 8619, 144.771203, 1459.919575, 8619, 10.029596, 20.837560, 8619, 6.765301, 3.233011, 8619,1.283,0.421,19.487,0.079,0.072,0.084,0.082,-0.012,-0.009,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_635/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_635/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 635, 7665, 18512.919917, 1635900.984326, 7667, 450.740968, 12903.238759, 7667, 40.677319, 357.666678, 7667, 29.893545, 73.782017, 7667,1.428,0.459,32.207,0.054,0.048,0.058,0.063,-0.013,0.001,0.002
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_42/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_42/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 42, 8617, 21564.770043, 2854299.148651, 8619, 495.743474, 17818.055902, 8619, 46.322443, 428.106011, 8619, 39.116495, 118.160036, 8619,1.237,0.396,15.161,0.062,0.055,0.055,0.055,-0.012,-0.009,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1278/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1278/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1278, 7509, 21782.907868, 2999920.077519, 7511, 648.902410, 21608.286708, 7511, 59.262617, 390.750789, 7511, 30.879816, 39.690174, 7511,1.412,0.417,28.461,0.055,0.041,0.054,0.052,-0.021,-0.01,0.002
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1546/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1546/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1546, 8538, 15272.696604, 522105.594953, 8540, 457.637822, 11272.823979, 8540, 47.155182, 292.740902, 8540, 17.199914, 8.026706, 8540,1.354,0.39,21.039,0.046,0.035,0.055,0.053,-0.018,-0.002,0.001
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1477/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1477/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1477, 8538, 4790.136885, 3822.838991, 8540, 211.051756, 2541.328235, 8540, 19.507786, 84.256818, 8540, 6.834040, 3.321084, 8540,1.434,0.431,31.422,0.052,0.041,0.071,0.067,-0.017,-0.002,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_270/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_270/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 270, 8865, 21644.981392, 3250227.139724, 8867, 927.215857, 33856.707889, 8867, 123.653628, 2746.644863, 8867, 40.045039, 132.473193, 8867,1.509,0.455,42.073,0.049,0.052,0.054,0.052,-0.017,-0.009,0.002
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_739/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_739/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 739, 7665, 4788.990740, 4935.464503, 7667, 243.638711, 2771.788604, 7667, 30.206488, 239.409509, 7667, 7.067384, 3.530784, 7667,1.579,0.455,44.901,0.051,0.042,0.067,0.064,-0.022,0.0,0.003
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1541/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1541/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1541, 8538, 18634.229040, 1457673.126698, 8540, 581.940984, 17107.336096, 8540, 85.040050, 1396.467831, 8540, 30.148370, 66.247911, 8540,1.349,0.398,27.4,0.044,0.036,0.053,0.052,-0.019,-0.002,0.002
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_837/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_837/gt/, 2019-01-16-11-53-11-radar-oxford-10k, 837, 7466, 11698.081146, 130621.472794, 7468, 300.429700, 5055.229525, 7468, 24.622766, 120.820709, 7468, 14.196075, 12.978892, 7468,1.46,0.415,19.221,0.063,0.06,0.064,0.064,-0.016,-0.01,0.0
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1063/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1063/gt/, 2019-01-18-15-20-12-radar-oxford-10k, 1063, 8281, 4794.731619, 3230.005842, 8283, 258.720512, 3065.791861, 8283, 27.369584, 181.102031, 8283, 7.008248, 3.040185, 8283,1.493,0.472,39.043,0.046,0.04,0.064,0.063,-0.019,0.0,0.002
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 3, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_186/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_186/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 186, 8617, 21564.770043, 2854299.148651, 8619, 422.256874, 13473.234630, 8619, 56.348138, 648.095234, 8619, 38.428746, 109.492064, 8619,1.791,0.402,48.262,0.068,0.099,0.056,0.056,-0.022,-0.008,0.001
